title,overview,genre_id,media_type,tmdb_id,poster_path,platform_ids,vote_average,popularity,release_date,platforms
Lookism,"In a society that favors good looks, a high school outcast leads a double life switching between his two bodies that are polar opposites in appearance.",16,tv,210942,/qkoM63HDuCOSwxGfb0pljrgns9I.jpg,[8],8.4,4.8229,,['Netflix']
Komi Can't Communicate,"At a high school full of unique characters, Tadano helps his shy and unsociable classmate Komi reach her goal of making friends with 100 people.",16,tv,123876,/xGciZiSIEmkqgcv4ouWmkhmXmPH.jpg,[8],8.37,11.3102,,['Netflix']
The Good Bad Mother,A tragic accident leaves an ambitious prosecutor with the mind of a child – forcing him and his mother to embark on a journey to heal their relationship.,35,tv,214999,/vtDLhvpTk1xcaBCKubSH0if575G.jpg,[8],8.944,10.6764,,['Netflix']
Reply 1988,Take a nostalgic trip back to the late 1980s through the lives of five families and their five teenage kids living in a small neighbourhood in Seoul.,35,tv,64010,/mqhYVbe20pB0PQXVZVdtbMakOCF.jpg,[8],8.8,11.1993,,['Netflix']
Mr. Queen,"A modern chef suddenly becomes trapped inside the body of a queen from the Joseon era, which causes chaos for everyone involved.",35,tv,108261,/kLy4FzvHV8kJTNzMDXNnXHFG5zq.jpg,[8],8.54,8.1893,,['Netflix']
Hotel Del Luna,"When he's invited to manage a hotel for dead souls, an elite hotelier gets to know the establishment's ancient owner and her strange world.",35,tv,90447,/8bizZsXoAsOTbhyFKfBogC8mgG2.jpg,[8],8.536,11.331,,['Netflix']
It's Okay to Not Be Okay,"Desperate to escape from his emotional baggage and the heavy responsibility he’s had all his life, a psychiatric ward worker begins to heal with help from the unexpected – a woman who writes fairy tales but doesn’t believe in them.",35,tv,96462,/5pKlA16OaTLm57alV4EWuxIfO2O.jpg,[8],8.524,19.1982,,['Netflix']
Miss Night and Day,"A bittersweet romantic comedy about a job seeker who suddenly gets stuck in time as an old-ager one day, and an extraordinary internship with a prosecutor who is caught up in her all day and night.",35,tv,231749,/yfE5kgRsgZD9lXtCS0dnfOz7Kk5.jpg,[8],8.5,7.2654,,['Netflix']
Crash Landing on You,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",35,tv,94796,/jTESfFcPm6TniFWpEBUnQnwtKTC.jpg,[8],8.492,16.3933,,['Netflix']
My Demon,"A pitiless demon becomes powerless after getting entangled with an icy heiress, who may hold the key to his lost abilities — and his heart.",35,tv,218539,/xBnscv5BrJREKVSvh0le61y4KDk.jpg,[8],8.491,20.7729,,['Netflix']
Business Proposal,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.",35,tv,154825,/iLh7L8ZuvgdxFaM9sImyv2iKYLe.jpg,[8],8.491,20.5725,,['Netflix']
Hospital Playlist,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",35,tv,96102,/clYgUKk4CzmKpEukW2I2oDg9k1Q.jpg,[8],8.464,19.9525,,['Netflix']
Julie and the Phantoms,Teenage Julie finds her passion for music and life while helping the Phantoms -- a trio of ghostly guys -- become the band they were never able to be.,35,tv,106292,/m6uNY62Rx6gpUkC7urCOrOTlaj2.jpg,[8],8.443,5.0604,,['Netflix']
Wednesday,"Wednesday Addams is sent to Nevermore Academy, a bizarre boarding school where she attempts to master her psychic powers, stop a monstrous killing spree of the town citizens, and solve the supernatural mystery that affected her family 25 years ago — all while navigating her new relationships.",35,tv,119051,/9PFonBhy4cQy7Jz20NpMygczOkv.jpg,[8],8.427,27.0813,,['Netflix']
Club de Cuervos,"When the patriarch of a prominent family dies, his heirs battle to determine who will gain control of his beloved soccer team: The Cuervos of Nuevo Toledo.",35,tv,63314,/fctsQt5NjZg5VxFVr9amJpHCjzo.jpg,[8],8.407,17.4473,,['Netflix']
Our Beloved Summer,"Years after filming a viral documentary in high school, two bickering ex-lovers get pulled back in front of the camera — and into each other's lives.",35,tv,135897,/bA15g6OLmhQ2HkURRaCztA2jwqI.jpg,[8],8.4,4.7818,,['Netflix']
